,ISO,dt_00,dt_01,dt_02,dt_03,dt_04,dt_05,dt_06,dt_07,dt_08,dt_09,dt_10,dt_11,dt_12,dt_13,dt_14,dt_15,dt_16,dt_17,dt_18,dt_19,dt_20,dt_21,dt_22,dt_23,dt_24,dt_25,dt_26,dt_27,dt_28,dt_29,dt_30,dt_31,dt_32,dt_33,dt_34,dt_35,dt_36,evaldt_00,evaldt_01,evaldt_02,evaldt_03,evaldt_04,evaldt_05,evaldt_06,evaldt_07,evaldt_08,evaldt_09,evaldt_10,evaldt_11,evaldt_12,evaldt_13,evaldt_14,evaldt_15,evaldt_16,evaldt_17,evaldt_18,evaldt_19,evaldt_20,evaldt_21,evaldt_22,evaldt_23,evaldt_24,evaldt_25,evaldt_26,evaldt_27,evaldt_28,evaldt_29,evaldt_30,evaldt_31,evaldt_32,evaldt_33,evaldt_34,evaldt_35,evaldt_36
5893,BOL,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5894,BIH,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5895,BWA,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5896,BRA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5897,BGR,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5898,BFA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5899,BDI,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5900,CPV,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5901,KHM,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5902,CMR,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5903,CAF,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5904,TCD,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5905,CHN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5906,COL,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5907,COG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5908,CRI,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5909,CIV,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5910,HRV,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5911,CUB,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5912,PRK,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5913,COD,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5914,DOM,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5915,ECU,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5916,EGY,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5917,SLV,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5918,GNQ,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5919,ERI,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5920,SWZ,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5921,ETH,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5922,GAB,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5923,GMB,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5924,GEO,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5925,GHA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5926,GTM,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
5927,GIN,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28-Oct-11,27-Jan-12,30-Mar-12,29-Jun-12,26-Oct-12,01-Jan-13,25-Jan-13,28-Jun-13,18-Oct-13,31-Jan-14,27-Jun-14,25-Jul-14,17-Oct-14,30-Jan-15,26-Jun-15,16-Jul-15,30-Oct-15,29-Jan-16,24-Jun-16,28-Oct-16,27-Jan-17,23-Jun-17,27-Oct-17,26-Jan-18,25-Jun-18,26-Oct-18,04-Feb-19,28-Jun-19,18-Oct-19,31-Jan-20,25-Jun-20,16-Oct-20,29-Jan-21,25-Jun-21,22-Oct-21,28-Jan-22,11-Mar-22
